Unix,Date,Symbol,Open,High,Low,Close,Volume ETH,Volume USDT,tradecount,market_cap,total_volume
1.62449E+12,24-06-21,ETHUSDT,1967.95,2036.61,1884.79,1989.52,701231.6748,1377799766,833337,2.13698E+11,5385051174
1.62441E+12,23-06-21,ETHUSDT,1879.29,2045,1821.95,1968.14,918612.3049,1817518229,1141790,2.15951E+11,6733870972
1.62432E+12,22-06-21,ETHUSDT,1885.27,1998,1700.48,1879.28,1695338.081,3158928001,1856357,2.17544E+11,12283936341
1.62423E+12,21-06-21,ETHUSDT,2243.49,2260.16,1865.54,1885.49,1629819.666,3252129522,2014010,2.18053E+11,10712345069
1.62415E+12,20-06-21,ETHUSDT,2165.34,2280.01,2040.68,2243.47,743883.6474,1599009751,1035537,2.22024E+11,18025272110
1.62406E+12,19-06-21,ETHUSDT,2234.09,2278.82,2161.67,2164.67,496872.25,1104923869,763820,2.16776E+11,15441869610
1.62397E+12,18-06-21,ETHUSDT,2373.28,2378,2139,2234.09,778905.202,1758827533,1067542,2.20419E+11,12992122084
1.62389E+12,17-06-21,ETHUSDT,2368.02,2460.5,2306,2373.28,560667.5857,1338389545,961448,2.23507E+11,8686638673
1.6238E+12,16-06-21,ETHUSDT,2543.55,2556.19,2351.18,2367.89,624741.7836,1533734359,896073,2.27773E+11,12950158460
1.62372E+12,15-06-21,ETHUSDT,2580.58,2640,2507.7,2543.54,599826.6493,1548303436,1044834,2.28021E+11,12499005108
1.62363E+12,14-06-21,ETHUSDT,2509.33,2609.17,2461,2580.77,684183.5562,1730260219,1118498,2.26838E+11,16015418080
1.62354E+12,13-06-21,ETHUSDT,2370.64,2548.41,2308.41,2509.33,715948.7599,1724097564,1217504,2.27339E+11,11363875212
1.62346E+12,12-06-21,ETHUSDT,2354.09,2454.53,2256.22,2370.74,767439.4984,1807036944,1127302,2.55607E+11,43401498655
1.62337E+12,11-06-21,ETHUSDT,2471.01,2497.99,2321.37,2354.01,587364.2736,1424975262,885172,2.50188E+11,25647329729
1.62328E+12,10-06-21,ETHUSDT,2610.2,2624.46,2425.11,2471.09,741237.4993,1874571746,978237,2.46828E+11,14070951951
1.6232E+12,09-06-21,ETHUSDT,2507.43,2626.63,2405.28,2610.18,1276718.24,3223323188,1763686,2.46086E+11,9202824691
1.62311E+12,08-06-21,ETHUSDT,2592.05,2620.99,2304.91,2507.23,1693747.428,4201646663,2128256,2.4811E+11,21731324926
1.62302E+12,07-06-21,ETHUSDT,2711.92,2847.55,2570,2592.05,1152128.079,3149245177,1926275,2.38322E+11,21308023194
1.62294E+12,06-06-21,ETHUSDT,2627.63,2745,2614,2711.92,673792.6937,1814112038,1336460,2.47252E+11,22504704552
1.62285E+12,05-06-21,ETHUSDT,2689.54,2816.87,2552.23,2627.73,961824.1241,2575726370,1670498,2.35765E+11,23688548271
1.62276E+12,04-06-21,ETHUSDT,2857.25,2860,2552,2689.51,1188314.112,3175186750,1775946,2.35553E+11,21074972018
1.62268E+12,03-06-21,ETHUSDT,2706.21,2891.95,2662.4,2857.25,1024290.894,2874856613,1620340,2.36087E+11,13274234821
1.62259E+12,02-06-21,ETHUSDT,2634.31,2802.99,2550,2706.22,970070.5356,2616566302,1349232,2.42034E+11,11281190665
1.62251E+12,01-06-21,ETHUSDT,2706.15,2740,2523.74,2634.57,1179577.108,3081355011,1790186,2.43006E+11,16799253254
1.62242E+12,31-05-21,ETHUSDT,2385.82,2720,2271.44,2706.15,1307958.041,3277131772,1849177,2.33744E+11,20758981847
1.62233E+12,30-05-21,ETHUSDT,2278.74,2476.42,2180.53,2385.98,1151113.199,2726606139,1519005,2.48555E+11,25168416335
1.62225E+12,29-05-21,ETHUSDT,2412.34,2574.27,2204.1,2278.74,1379427.189,3288804155,1887733,2.47876E+11,13614279337
1.62216E+12,28-05-21,ETHUSDT,2742.23,2762.45,2327.38,2412.1,1554584.614,3934662309,2184249,2.50091E+11,20665503028
1.62207E+12,27-05-21,ETHUSDT,2884.82,2889.74,2633.68,2742.23,1099029.912,3033719144,1732113,2.50789E+11,6530490766
1.62199E+12,26-05-21,ETHUSDT,2705.1,2910,2643,2884.94,1583799.593,4416389129,2726537,2.48378E+11,12075707003
1.6219E+12,25-05-21,ETHUSDT,2647.92,2750,2378.54,2705.11,2115349.504,5442737549,2976859,2.4372E+11,19226881871
1.62181E+12,24-05-21,ETHUSDT,2096.63,2675,2079.94,2648.43,2186632.922,5180244967,3299296,2.46263E+11,16424574535
1.62173E+12,23-05-21,ETHUSDT,2295.45,2381.57,1728.74,2096.39,2914548.731,5907260140,3761018,2.44001E+11,13099062741
1.62164E+12,22-05-21,ETHUSDT,2430.98,2485,2145,2294.87,1684318.012,3934313840,2484734,2.46848E+11,11625915811
1.62156E+12,21-05-21,ETHUSDT,2767.87,2938.54,2101,2430.98,2727031.935,6898701129,3676164,2.50641E+11,19913080652
1.62147E+12,20-05-21,ETHUSDT,2438.92,2990.05,2155,2768.62,2942777.93,7750201899,4243052,2.60241E+11,14460351398
1.62138E+12,19-05-21,ETHUSDT,3375.08,3441.73,1888,2438.92,4309836.319,11641524167,5548968,2.63981E+11,13166580463
1.6213E+12,18-05-21,ETHUSDT,3282.25,3565.71,3240,3375.07,1287110.841,4392873872,2143887,2.69585E+11,30345337042
1.62121E+12,17-05-21,ETHUSDT,3581.81,3587.06,3102,3282.51,1904012.44,6401071581,2885352,2.75703E+11,28729334532
1.62112E+12,16-05-21,ETHUSDT,3646.24,3879,3343.06,3582.1,1324065.659,4788918304,2532983,2.68796E+11,21223942410
1.62104E+12,15-05-21,ETHUSDT,4075.02,4134.05,3632,3646.68,1039174.881,4030586493,2055345,2.83213E+11,25387351572
1.62095E+12,14-05-21,ETHUSDT,3717.92,4173.28,3691.35,4075.01,1153390.426,4569415542,2227244,2.83054E+11,20568283523
1.62086E+12,13-05-21,ETHUSDT,3810.15,4034.77,3500,3717.91,2068708.174,7846531159,3943562,2.81067E+11,15387242081
1.62078E+12,12-05-21,ETHUSDT,4173.46,4372.72,3701.58,3823.21,1601842.74,6673102684,3188941,2.82723E+11,10817893038
1.62069E+12,11-05-21,ETHUSDT,3946.63,4180.22,3771.64,4173.45,1095927.104,4350260232,2290977,2.67009E+11,18600214563
1.6206E+12,10-05-21,ETHUSDT,3923.95,4208,3650,3945.88,1505897.926,6079977785,3033133,2.64707E+11,11775411206
1.62052E+12,09-05-21,ETHUSDT,3910.26,3983.65,3726.08,3923.95,1000401.008,3885039043,2289303,2.71718E+11,17312498672
1.62043E+12,08-05-21,ETHUSDT,3479.79,3958.33,3449.27,3910.26,1130467.549,4170897764,2146967,2.78468E+11,18515638424
1.62035E+12,07-05-21,ETHUSDT,3489.74,3587,3353.23,3479.53,760544.6478,2641740668,1382532,2.67126E+11,15188397489
1.62026E+12,06-05-21,ETHUSDT,3524.33,3605.4,3376.47,3489.73,920592.5771,3213427395,1703109,2.67402E+11,8454757544
1.62017E+12,05-05-21,ETHUSDT,3239.01,3549.34,3200.23,3524.26,1174816.736,3955994777,2224441,2.64434E+11,8867828030
1.62009E+12,04-05-21,ETHUSDT,3431.04,3527,3160,3239.01,1826039.386,6103102521,3634236,2.66321E+11,14071140889
1.62E+12,03-05-21,ETHUSDT,2949.33,3454,2949.32,3431.04,1329088.063,4243786480,2502746,2.61622E+11,15258004716
1.61991E+12,02-05-21,ETHUSDT,2944.83,2985,2852.26,2949.56,571982.5445,1672310882,1132280,2.6412E+11,19155737313
1.61983E+12,01-05-21,ETHUSDT,2772.42,2954.28,2743.41,2944.77,690260.0774,1979833188,1437394,2.68662E+11,19466743545
1.61974E+12,30-04-21,ETHUSDT,2757.04,2798.3,2723.09,2772.42,695339.2048,1917297701,1382521,2.79871E+11,23783915986
1.61965E+12,29-04-21,ETHUSDT,2748.23,2798,2668,2757.04,863890.0107,2366133509,1379738,2.78079E+11,9758407679
1.61957E+12,28-04-21,ETHUSDT,2666.13,2760,2559.44,2748.24,999383.1852,2673547154,1587100,2.72523E+11,12635088286
1.61948E+12,27-04-21,ETHUSDT,2532.06,2680,2480.29,2666.13,771728.4645,1995139024,1255607,2.73466E+11,11373112599
1.6194E+12,26-04-21,ETHUSDT,2320.44,2542.8,2303.64,2532.6,1076469.014,2652330345,1852607,2.68089E+11,15654849177
1.61931E+12,25-04-21,ETHUSDT,2214.08,2356.64,2168,2320.49,857517.3822,1948978895,1307545,2.85529E+11,25167308055
1.61922E+12,24-04-21,ETHUSDT,2367.39,2368.74,2154.8,2213.35,997688.9462,2246912953,1275474,2.8276E+11,21940267877
1.61914E+12,23-04-21,ETHUSDT,2397.94,2442.89,2107,2367.39,2532242.442,5719925452,2790382,2.75997E+11,18135119124
1.61905E+12,22-04-21,ETHUSDT,2357.06,2644.47,2303.44,2397.94,2220753.097,5508778906,3110597,2.75712E+11,13896242968
1.61896E+12,21-04-21,ETHUSDT,2330.26,2469.54,2235.16,2357.06,1177885.862,2771995884,1905822,2.74292E+11,6715146405
1.61888E+12,20-04-21,ETHUSDT,2161.12,2346.62,2055,2330.03,992240.809,2181209665,1478664,2.82102E+11,9173151406
1.61879E+12,19-04-21,ETHUSDT,2235.65,2300,2080,2161.12,820592.2656,1800575928,1411498,2.82763E+11,20590257636
1.6187E+12,18-04-21,ETHUSDT,2317.65,2340,1946.8,2235.64,1475383.692,3190809323,2113566,2.65547E+11,34451776444
1.61862E+12,17-04-21,ETHUSDT,2422.38,2495,2310,2317.6,624232.2557,1504895145,1242299,2.73109E+11,18341104523
1.61853E+12,16-04-21,ETHUSDT,2514.04,2548.29,2300,2422.67,999163.7521,2418566593,1679215,2.71936E+11,18739484390
1.61844E+12,15-04-21,ETHUSDT,2432.59,2543.47,2400,2514.04,681950.9665,1680063464,1462768,2.6949E+11,8619189688
1.61836E+12,14-04-21,ETHUSDT,2299.19,2447.29,2281.33,2432.6,972931.6087,2294753431,1554097,2.6624E+11,10135753413
1.61827E+12,13-04-21,ETHUSDT,2137.86,2318,2135.53,2299.19,782608.6209,1745821661,1288668,2.80316E+11,26223624729
1.61819E+12,12-04-21,ETHUSDT,2151.42,2203.46,2102,2137.69,579093.3569,1244982957,914567,2.81144E+11,21533561123
1.6181E+12,11-04-21,ETHUSDT,2133.49,2165.02,2113.4,2151.36,392265.5077,839653140.9,830771,3.10822E+11,44008144957
1.61801E+12,10-04-21,ETHUSDT,2067.19,2200,2058,2133.49,655458.2089,1405364882,1175161,3.15246E+11,40605826835
1.61793E+12,09-04-21,ETHUSDT,2080.39,2100,2047.57,2066.87,426387.4379,885134116,645172,3.02054E+11,46082131082
1.61784E+12,08-04-21,ETHUSDT,1963.46,2084.61,1947.35,2080.46,501355.998,1015796231,911403,3.09464E+11,23318906537
1.61775E+12,07-04-21,ETHUSDT,2112.22,2129.01,1930.01,1963.47,892984.9042,1798606574,1229155,2.98601E+11,16820089428
1.61767E+12,06-04-21,ETHUSDT,2107.43,2151,2044.65,2112.21,673386.0558,1420490813,1106761,3.02748E+11,13348139613
1.61758E+12,05-04-21,ETHUSDT,2075.7,2130.64,2002.15,2107.38,684923.6149,1419084946,947978,3.11194E+11,18488915210
1.61749E+12,04-04-21,ETHUSDT,2008.59,2091.83,1975.24,2075.69,514345.7655,1050448906,818926,3.03773E+11,17068418336
1.61741E+12,03-04-21,ETHUSDT,2133.69,2138.12,1996.3,2008.52,770176.3219,1601516391,1107620,2.96559E+11,15098459636
1.61732E+12,02-04-21,ETHUSDT,1968.05,2146,1948.48,2133.69,846197.9322,1719752063,1218698,2.99283E+11,13514569417
1.61724E+12,01-04-21,ETHUSDT,1919.37,1984.77,1885.02,1968.05,741585.0727,1438751531,994836,2.9686E+11,4996301225
1.61715E+12,31-03-21,ETHUSDT,1840.41,1947.29,1768.15,1919.37,746995.8591,1387448330,1040362,2.95226E+11,4334792607
1.61706E+12,30-03-21,ETHUSDT,1816.76,1859.13,1786.3,1840.46,568842.0053,1039262033,856093,2.77804E+11,15106296459
1.61698E+12,29-03-21,ETHUSDT,1687.16,1841,1677.85,1816.74,647724.4639,1148231089,846836,2.69197E+11,17683786156
1.61689E+12,28-03-21,ETHUSDT,1712.52,1725.66,1661.4,1687.01,348895.5131,592836644.6,512231,2.68774E+11,10625253855
1.6168E+12,27-03-21,ETHUSDT,1698.84,1732.67,1666.41,1712.63,443845.4996,753555521.6,516929,2.66832E+11,9966399828
1.61672E+12,26-03-21,ETHUSDT,1585.83,1699.93,1585.79,1698.84,515470.9291,844707873.9,650812,2.72428E+11,10737037817
1.61663E+12,25-03-21,ETHUSDT,1581.88,1622,1549.4,1585.74,701697.0026,1115502880,778215,2.72539E+11,4896940248
1.61654E+12,24-03-21,ETHUSDT,1668.2,1740.86,1536.92,1581.84,753834.5239,1251031751,994542,2.71358E+11,6994793950
1.61646E+12,23-03-21,ETHUSDT,1681.17,1721.17,1650,1668.08,577213.9959,975522491.1,654415,2.78334E+11,8669925103
1.61637E+12,22-03-21,ETHUSDT,1783.23,1807.51,1655.15,1680.97,582727.4908,1019780399,879976,2.81132E+11,11126446198
1.61628E+12,21-03-21,ETHUSDT,1806.57,1817.16,1747,1782.98,465953.9875,830951276.5,748800,2.74485E+11,11853310774
1.6162E+12,20-03-21,ETHUSDT,1809.01,1868.83,1800.86,1806.1,451556.1064,828404987.7,743672,2.76594E+11,9678169140
1.61611E+12,19-03-21,ETHUSDT,1775.92,1840.61,1733.47,1809.1,500258.4288,901801564.2,703977,2.7728E+11,7666446064
1.61603E+12,18-03-21,ETHUSDT,1823.58,1850,1759.04,1776.08,603721.6106,1092346827,783517,2.75659E+11,4685406126
1.61594E+12,17-03-21,ETHUSDT,1805.01,1838.88,1741.18,1823.58,658349.4484,1177718487,872416,2.75036E+11,5694619447
1.61585E+12,16-03-21,ETHUSDT,1793.99,1819.5,1711.68,1805.12,764993.4015,1360127230,987906,2.76235E+11,7987582984
1.61577E+12,15-03-21,ETHUSDT,1848.1,1891.76,1730,1793.48,1025326.797,1842608873,1496415,2.85135E+11,10525807971
1.61568E+12,14-03-21,ETHUSDT,1922.35,1933.1,1836,1848.1,637963.6363,1200354206,963564,2.91577E+11,10632263735
1.61559E+12,13-03-21,ETHUSDT,1766.13,1944.3,1727.75,1922.35,926283.2264,1718553132,1265904,2.91263E+11,11000404083
1.61551E+12,12-03-21,ETHUSDT,1825.78,1841.88,1719.72,1766.1,869564.6361,1542873062,1126153,2.99196E+11,15268873489
1.61542E+12,11-03-21,ETHUSDT,1795.28,1846.7,1725,1825.78,909011.4961,1627027458,1023958,3.00387E+11,6350552321
1.61533E+12,10-03-21,ETHUSDT,1870.5,1877.69,1757,1795.12,937230.6283,1706230875,1098051,3.00921E+11,7498249911
1.61525E+12,09-03-21,ETHUSDT,1833.22,1870.77,1798.2,1870.51,857229.4786,1570286249,1196670,3.18955E+11,15004272818
1.61516E+12,08-03-21,ETHUSDT,1726.46,1843.59,1664.96,1833.18,1149711.4,1995142129,1407402,3.17202E+11,20206467469
1.61508E+12,07-03-21,ETHUSDT,1650.68,1734.16,1630.35,1726.16,848470.7814,1414988218,1166072,3.34518E+11,23414613028
1.61499E+12,06-03-21,ETHUSDT,1528.08,1671.58,1513.03,1650.35,1013300.939,1611851702,1188531,3.39787E+11,25584981559
1.6149E+12,05-03-21,ETHUSDT,1539.22,1548.96,1441.66,1528.31,910786.2898,1355798089,1000913,3.37474E+11,16920199809
1.61482E+12,04-03-21,ETHUSDT,1567.68,1624.87,1506.36,1539.23,946365.6709,1476463518,1125118,3.3519E+11,18359069390
1.61473E+12,03-03-21,ETHUSDT,1486.79,1656.94,1475.47,1567.69,1054846.315,1676300215,1237215,3.45342E+11,24082010035
1.61464E+12,02-03-21,ETHUSDT,1570,1602.9,1455.52,1486.78,1061142.387,1627312283,966176,3.538E+11,16450190201
1.61456E+12,01-03-21,ETHUSDT,1418.67,1572,1409.91,1569.86,1094695.178,1642627276,989006,3.6226E+11,22509955316
1.61447E+12,28-02-21,ETHUSDT,1458.27,1468.75,1293.18,1419.18,1410207.563,1929140047,1190546,3.58397E+11,20964306605
1.61438E+12,27-02-21,ETHUSDT,1444.56,1529,1425,1458.13,927423.0475,1375946816,954919,3.57231E+11,20347103478
1.6143E+12,26-02-21,ETHUSDT,1482.08,1562.25,1400,1444.59,1355973.294,2004016547,1298739,3.51924E+11,14754511206
1.61421E+12,25-02-21,ETHUSDT,1623.16,1671.59,1459.16,1481.75,1032670.794,1650582277,1110019,3.58959E+11,11389585546
1.61412E+12,24-02-21,ETHUSDT,1577.79,1712.7,1500.2,1623.39,1384388.817,2261264845,1319936,3.74097E+11,15776617347
1.61404E+12,23-02-21,ETHUSDT,1777.42,1782.39,1355,1577.89,2547837.821,3931407908,2396626,3.81265E+11,20165329048
1.61395E+12,22-02-21,ETHUSDT,1933.54,1936.29,1551,1777.58,1807244.981,3200483177,1799926,3.89432E+11,23696521431
1.61387E+12,21-02-21,ETHUSDT,1912.9,1976.31,1883.01,1933.53,756568.1974,1467970937,895138,4.04949E+11,36665804472
1.61378E+12,20-02-21,ETHUSDT,1955.46,2042.34,1803.14,1913,1261315.813,2493836246,1329067,4.03025E+11,31202875938
1.61369E+12,19-02-21,ETHUSDT,1938.91,1972.82,1891,1955,793404.4115,1533991632,988320,4.13003E+11,18691101659
1.61361E+12,18-02-21,ETHUSDT,1849.7,1950.5,1849.69,1939.61,937227.1019,1787383532,1053661,4.11127E+11,13440796397
1.61352E+12,17-02-21,ETHUSDT,1781.99,1855,1733.01,1849.88,795711.6331,1437546813,862461,4.18233E+11,15521857774
1.61343E+12,16-02-21,ETHUSDT,1779.33,1827.28,1724,1781.99,817493.4751,1455884892,826125,4.36264E+11,30343202732
1.61335E+12,15-02-21,ETHUSDT,1800.03,1835.72,1655.67,1779.25,1053474.579,1860338372,1086589,4.30092E+11,48669816283
1.61326E+12,14-02-21,ETHUSDT,1815.25,1850,1784.11,1800.42,675261.7787,1230043295,714827,4.58288E+11,39700333919
1.61317E+12,13-02-21,ETHUSDT,1840.24,1871.72,1765,1814.96,767589.0729,1395594093,853189,4.64203E+11,25205795147
1.61309E+12,12-02-21,ETHUSDT,1785.83,1864.88,1739.88,1840.26,909600.2065,1635426868,996495,4.67263E+11,27874421859
1.613E+12,11-02-21,ETHUSDT,1740.76,1819,1703.44,1785.62,735079.827,1301681872,935602,4.703E+11,12069974985
1.61292E+12,10-02-21,ETHUSDT,1769.14,1837.86,1680,1740.78,1219932.255,2149076144,1279140,4.66687E+11,17287014475
1.61283E+12,09-02-21,ETHUSDT,1749.68,1821.88,1708.49,1769.13,1185071.896,2080818892,1173421,4.88932E+11,32017734620
1.61274E+12,08-02-21,ETHUSDT,1611.46,1775.57,1563.89,1750.15,1339777.095,2255426926,1372788,4.77282E+11,29816123516
1.61266E+12,07-02-21,ETHUSDT,1676.35,1693,1490.46,1611.62,1281734.868,2044371589,1263737,4.80989E+11,24518272535
1.61257E+12,06-02-21,ETHUSDT,1718.95,1743.67,1642.94,1676.35,1149808.331,1940057858,1152167,4.65518E+11,27637220056
1.61248E+12,05-02-21,ETHUSDT,1595.53,1760.49,1591,1719.19,1194123.299,2011685911,1326415,4.49221E+11,38514576897
1.6124E+12,04-02-21,ETHUSDT,1664.67,1695.2,1554.44,1595.67,1646502.33,2693099602,1507993,4.22007E+11,20314832749
1.61231E+12,03-02-21,ETHUSDT,1511.93,1669.35,1508.39,1664.49,1535869.888,2418887042,1384979,4.37398E+11,22282396647
1.61222E+12,02-02-21,ETHUSDT,1374.09,1547.9,1360.28,1511.87,1944227.999,2821617332,1614541,4.23583E+11,24255010456
1.61214E+12,01-02-21,ETHUSDT,1312.45,1377.99,1269.99,1374.17,1096397.919,1449463767,915584,3.81562E+11,37133280151
1.61205E+12,31-01-21,ETHUSDT,1378.04,1380.74,1281.12,1312.55,958704.8557,1276842260,828176,4.227E+11,42295137774
1.61196E+12,30-01-21,ETHUSDT,1379.56,1406,1326.41,1378.05,1040042.236,1414231403,1013174,4.1925E+11,24617005638
1.61188E+12,29-01-21,ETHUSDT,1329.44,1436.9,1285.35,1379.5,2253963.187,3077996801,1714076,3.98005E+11,22143063330
1.61179E+12,28-01-21,ETHUSDT,1238.93,1360,1217.23,1329.69,1365269.72,1790490878,1275024,4.02787E+11,13554704160
1.61171E+12,27-01-21,ETHUSDT,1366.54,1373.9,1207,1239.03,2009772.084,2554649901,1737296,4.15227E+11,12747604657
1.61162E+12,26-01-21,ETHUSDT,1317.6,1378.49,1244.56,1365.97,1682923.658,2216751668,1423178,4.29834E+11,19900586069
1.61153E+12,25-01-21,ETHUSDT,1392.19,1475,1293.69,1317.88,1885441.313,2644267237,1661512,4.30639E+11,20094722140
1.61145E+12,24-01-21,ETHUSDT,1233.46,1398.83,1220,1392.51,1510879.538,1996765628,1313986,4.19543E+11,20203376602
1.61136E+12,23-01-21,ETHUSDT,1232.61,1272.44,1195.9,1233.6,1009545.083,1250575692,932871,4.27723E+11,17254415552
1.61127E+12,22-01-21,ETHUSDT,1111.98,1273.79,1042.31,1232.62,2020593.217,2360267831,1652010,4.22181E+11,13632549895
1.61119E+12,21-01-21,ETHUSDT,1376.72,1390,1086,1110.96,2254164.804,2787012515,1823458,4.20903E+11,10414010869
1.6111E+12,20-01-21,ETHUSDT,1365.36,1407.93,1235.42,1376.99,2219137.621,2931656296,1852253,4.3771E+11,10412761139
1.61101E+12,19-01-21,ETHUSDT,1258.52,1438.3,1251.49,1365.36,2278852.558,3120980924,1840481,4.2186E+11,17482844811
1.61093E+12,18-01-21,ETHUSDT,1232.5,1260.75,1182.58,1258.45,998050.1107,1223628041,940604,3.93781E+11,23868370967
1.61084E+12,17-01-21,ETHUSDT,1227.83,1269.02,1165,1232.45,1317285.006,1606424364,1121278,3.98416E+11,16747190219
1.61076E+12,16-01-21,ETHUSDT,1168.48,1298,1151.77,1227.83,1575384.438,1927453175,1252473,3.99925E+11,14937774085
1.61067E+12,15-01-21,ETHUSDT,1231.89,1256.98,1069.42,1168.53,1944038.837,2302781119,1519266,3.99471E+11,16263669861
1.61058E+12,14-01-21,ETHUSDT,1129.79,1247.55,1086.7,1231.62,1555737.386,1825860914,1255769,4.03434E+11,8771021396
1.6105E+12,13-01-21,ETHUSDT,1050.36,1137.65,987.48,1129.89,1564202.391,1664178969,1123983,4.14897E+11,9023927898
1.61041E+12,12-01-21,ETHUSDT,1087,1150.02,1006.33,1050.16,2302645.341,2491067093,1516625,4.43575E+11,17999535004
1.61032E+12,11-01-21,ETHUSDT,1254.24,1260,915,1087.01,4068784.657,4290593990,2557613,4.2125E+11,18894649449
1.61024E+12,10-01-21,ETHUSDT,1276,1348.33,1170,1254.25,1951179.35,2517791852,1437486,4.25101E+11,18116500905
1.61015E+12,09-01-21,ETHUSDT,1216.72,1304.37,1171.36,1276,1448871.115,1780137376,1131871,4.21184E+11,14665003518
1.61006E+12,08-01-21,ETHUSDT,1224.86,1273.75,1065,1216.93,2131172.923,2543427453,1718817,3.89342E+11,20300936214
1.60998E+12,07-01-21,ETHUSDT,1208.75,1289,1131,1224.87,1972922.821,2406219891,1402699,3.63677E+11,30855880985
1.60989E+12,06-01-21,ETHUSDT,1100.16,1213,1057.26,1208.42,2390136.593,2725262121,1600888,3.7942E+11,26426482425
1.6098E+12,05-01-21,ETHUSDT,1041.45,1134.6,974.45,1099.56,2706995.675,2857050280,1960503,3.7225E+11,23408068977
1.60972E+12,04-01-21,ETHUSDT,978.33,1162.97,890,1041.43,4245010.94,4303634203,2477862,3.70234E+11,19716139065
1.60963E+12,03-01-21,ETHUSDT,774.44,1011.07,768.71,978.28,2813603.886,2522411860,1636501,3.58158E+11,18555883609
1.60955E+12,02-01-21,ETHUSDT,728.91,787.69,714.91,774.56,1352618.577,1024472183,824134,3.68395E+11,15776619346
1.60946E+12,01-01-21,ETHUSDT,736.42,749,714.29,728.91,675114.0933,496072043.8,483671,3.68925E+11,21398170387
1.60937E+12,31-12-20,ETHUSDT,752.17,755.74,722,736.42,863375.5798,638503822.4,623216,3.78601E+11,9245604716
1.60929E+12,30-12-20,ETHUSDT,732,758.74,716.62,752.17,1008574.099,743546676.8,692405,3.77835E+11,9264213264
1.6092E+12,29-12-20,ETHUSDT,730.4,740.78,689.2,732,1106876.359,794643540.5,820504,3.84467E+11,12101339610
1.60911E+12,28-12-20,ETHUSDT,685.1,748.09,681.04,730.41,1627154.393,1180438285,961277,3.92775E+11,11111254141
1.60903E+12,27-12-20,ETHUSDT,637.44,717.13,625,685.11,1859968.15,1247547957,1047001,3.83069E+11,14931662516
1.60894E+12,26-12-20,ETHUSDT,626.78,652.91,615.26,637.44,958585.5065,607664782,541191,3.85361E+11,14827151369
1.60885E+12,25-12-20,ETHUSDT,612.31,634.24,604.28,626.82,798009.6292,494089140.9,468979,3.81832E+11,11150981613
1.60877E+12,24-12-20,ETHUSDT,585.48,615.02,565.43,612.31,886335.8633,519843557,571510,3.97163E+11,12739849720
1.60868E+12,23-12-20,ETHUSDT,636.41,638.44,551.28,585.56,1208807.365,733443630.4,733896,3.98638E+11,10786187404
1.6086E+12,22-12-20,ETHUSDT,607.68,637.73,588,636.45,918851.2565,563872004.6,522945,3.9235E+11,15480798750
1.60851E+12,21-12-20,ETHUSDT,638.1,648,595.9,607.58,843251.1657,524208673.9,521589,3.68786E+11,19251155950
1.60842E+12,20-12-20,ETHUSDT,658.05,661.39,621.01,638.18,823958.2284,533109285.7,505181,3.64277E+11,22064350438
1.60834E+12,19-12-20,ETHUSDT,653.76,669.95,645.42,658.03,858803.8846,564029933.3,562281,3.58797E+11,14175880226
1.60825E+12,18-12-20,ETHUSDT,642.71,664.61,629.4,653.85,1000012.98,646217791.2,554335,3.73188E+11,13929437695
1.60816E+12,17-12-20,ETHUSDT,637.18,676.25,625.76,642.7,2006130.02,1307445033,974504,3.74188E+11,8430889402
1.60808E+12,16-12-20,ETHUSDT,588.78,640,580.71,637.18,1185588.051,725009244.4,589563,3.76477E+11,8027546636
1.60799E+12,15-12-20,ETHUSDT,586.29,597.2,578.58,588.64,569270.5201,334543178.4,329161,3.68313E+11,13196102657
1.6079E+12,14-12-20,ETHUSDT,590.81,591.48,575.6,586.29,493012.0271,288110224,272746,3.62687E+11,11727252097
1.60782E+12,13-12-20,ETHUSDT,568.09,595,563.22,590.7,657794.4616,383072560.3,359525,3.57038E+11,10555086522
1.60773E+12,12-12-20,ETHUSDT,544.46,574,543.1,568.04,573913.9531,320867352.5,321104,3.64427E+11,10961137747
1.60764E+12,11-12-20,ETHUSDT,558.99,560.8,535.5,544.43,768921.7832,419607430.4,400545,3.49623E+11,12185177562
1.60756E+12,10-12-20,ETHUSDT,573.2,575.7,548.11,558.99,608414.5147,341352126.3,376548,3.49391E+11,6479337783
1.60747E+12,09-12-20,ETHUSDT,554.92,578.08,530.43,573.09,997192.1674,555142155.9,535975,3.5212E+11,5237992152
1.60739E+12,08-12-20,ETHUSDT,591.27,595,549.22,554.94,804443.0072,461781203.2,422868,3.54156E+11,13930280821
1.6073E+12,07-12-20,ETHUSDT,601.59,603.15,584.22,591.28,498329.3759,295598087,347036,3.46306E+11,11258734172
1.60721E+12,06-12-20,ETHUSDT,596.82,607.5,583,601.54,602496.9634,359236400.3,363661,3.65226E+11,13809709402
1.60713E+12,05-12-20,ETHUSDT,567.24,597.11,560.88,596.8,701567.9556,410382624.7,389600,3.53501E+11,11039599518
1.60704E+12,04-12-20,ETHUSDT,615.84,620,565.82,567.24,1052452.787,624543865.9,556641,3.71221E+11,13846325670
1.60695E+12,03-12-20,ETHUSDT,596.88,623.44,585.82,615.85,935687.9172,568024618.9,513555,3.75206E+11,8357435200
1.60687E+12,02-12-20,ETHUSDT,585.26,604.93,575,596.89,1069538.656,632858653.2,604591,3.68598E+11,6983633594
